imdb_score,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,num_voted_users,budget,gross 
5,36,105,114,537,6152,204,7073,25000000,17100000
5,181,99,11,762,22554,13261,43764,30000000,17266505
7,219,112,380,2000,31278,24000,143368,30000000,32357532
6,158,108,50,494,16722,13261,65628,30000000,16930884
7,155,126,51,874,20563,13261,32815,35000000,18324242
6,74,98,41,900,18085,462,45775,40000000,16323969
6,368,104,165,559,2222,12000,79517,26000000,16999046
5,81,110,8,322,3000,13261,33669,35000000,16295774
7,154,130,149,798,5101,13261,53053,30000000,15709385
5,140,93,2,258,2178,13261,28606,30000000,14888028
6,73,96,840,130,977,625,11520,30000000,14208384
7,98,114,118,40,679,13261,44979,30000000,12831121
6,358,106,44,133,1393,23000,85024,30000000,18298649
7,222,150,840,855,27829,13261,70771,30000000,12712093
4,85,100,38,362,2497,858,14747,30000000,11576087
6,62,100,277,210,22006,654,11003,30000000,11900000
3,130,100,70,99,1100,13261,56451,45000000,9353573
6,376,107,419,165,1643,24000,114241,45000000,12026670
5,130,102,6,353,23352,387,22449,25000000,14334645
6,65,101,3,120,842,13261,30092,23000000,12189514
5,77,86,6,843,5393,13261,9682,30000000,10134754
7,107,108,529,83,11519,13261,24033,30000000,8535575
7,292,123,840,645,11769,19000,126307,40000000,7689458
7,193,134,12,329,1873,13261,21086,39752620,7501404
8,16,511,840,51,307,13261,2308,39752620,48468407
6,184,88,65,681,5706,13261,52069,30000000,19316646
6,123,109,29,91,1297,13261,25558,30000000,10965209
8,60,122,380,2000,32930,13261,101888,18000000,26830000
8,111,251,840,642,24719,12000,221000,30000000,5300000
7,217,118,76,174,4253,13261,54147,30000000,10880926
7,117,131,53,548,16252,13261,29715,18000000,3752725
7,105,109,277,345,2759,287,9004,25000000,3517797
4,41,80,9,826,21519,353,3926,39752620,3101301
7,124,88,108,135,1518,13261,23864,30000000,2975649
6,90,103,45,107,949,445,8215,60000000,668171
5,110,87,23,748,4473,13261,38503,21000000,480314
8,273,160,181,820,22516,13261,136104,30000000,3904982
6,63,121,840,187,1887,13261,4670,18000000,127437
7,56,91,2,55,545,13261,9214,39752620,48468407
6,130,92,165,700,29773,13261,36487,30000000,48468407
7,134,129,395,313,19620,21000,52972,30000000,537580
5,36,93,7,480,3095,885,4599,39752620,48468407
7,46,118,55,11,143,13261,10175,30000000,48468407
2,7,110,18,432,2725,13261,3279,24000000,48468407
6,132,103,61,520,2806,6000,12410,30000000,48468407
4,5,85,840,21,229,161,393,30000000,48468407
7,56,110,59,24,1831,447,14618,30000000,48468407
8,65,89,5,365,15795,13000,3302,19000000,48468407
7,221,115,840,751,13159,40000,97697,29000000,183436380
8,291,153,446,154,1383,11000,188637,28000000,119518352
8,13,42,840,442,3309,12000,20839,39752620,48468407
6,148,128,840,754,5404,13261,44816,30000000,37036404
6,42,89,12,373,2056,13261,16222,29000000,22359293
8,302,122,2000,1000,6161,13261,88682,35000000,18593156
7,181,113,840,89,810,3000,71596,29000000,48468407
5,64,99,71,584,4169,201,14315,29000000,16930185
5,154,99,265,265,23562,13261,16984,29000000,63034755
8,17,147,840,400,18855,13261,9913,29000000,5899797
7,65,112,759,933,17873,209,8134,28000000,4554569
5,148,88,64,363,2567,13261,28632,12000000,17016190
7,161,94,11,566,5085,13261,92850,29000000,6301131
8,124,90,63,631,52970,13261,260939,28000000,217350219
8,349,167,473,303,2702,76000,119928,28000000,161029270
8,148,118,14000,237,11898,13261,329969,28000000,179870271
6,45,83,5,368,3438,418,14005,24000000,100491683
6,133,104,93,878,17109,13261,59232,60000000,74058698
7,87,110,350,83,11534,13261,2167,29000000,48468407
6,178,102,840,876,46186,13261,130094,29000000,55845943
8,233,131,323,541,40585,25000,592582,28000000,81350242
7,173,101,136,526,3400,13261,195255,28000000,67266300
8,426,130,285,767,57308,99000,182983,28000000,70235322
7,210,120,840,210,1500,13261,24663,30000000,7443007
8,129,135,149,250,1845,13261,36636,28000000,64371181
7,287,110,840,1000,10438,7000,194422,26000000,58885635
5,108,103,163,968,17533,13261,61317,35000000,60400856
7,62,115,21,47,386,13261,8227,30000000,48468407
8,220,110,840,327,14609,13261,209133,21000000,52353636
7,136,91,446,660,3969,11000,177828,30000000,51475962
7,222,105,226,966,35694,27000,106755,28000000,63910583
7,112,127,46,244,2118,2000,72085,28000000,62300000
7,122,82,23,6,37,12000,85423,28000000,49968653
6,62,99,840,186,2010,13261,44394,27000000,44450000
7,135,90,840,8000,34565,13261,201084,28000000,45162741
7,184,115,529,325,1554,23000,78008,28000000,71346930
7,36,96,197,115,1275,16000,60494,28000000,39514713
6,171,104,96,559,3497,13261,59068,28000000,43097652
8,447,117,905,385,2357,36000,435864,30000000,48043505
6,220,83,181,459,1987,13261,77935,28000000,37053924
5,122,99,71,1000,23344,13261,27378,28000000,33000377
6,119,81,44,3000,47677,12000,29738,28000000,66950483
8,177,135,456,241,1083,17000,193455,28000000,38372662
8,302,117,840,521,13877,34000,461609,28000000,27000000
7,44,139,105,902,16125,13261,34427,28000000,31600000
6,211,123,368,114,1286,10000,69355,28000000,30688364
7,222,117,115,97,3681,13261,72693,21000000,28563179
5,100,97,710,258,1805,209,9338,28000000,16779636
8,100,81,63,656,66,1000,10369,160000000,10762178
5,98,103,80,585,3211,13261,44103,28000000,17324744
7,74,119,116,385,2171,913,22250,28000000,8888143
5,97,94,32,453,3436,13261,29971,28000000,24268828
5,21,89,23,899,5535,517,4288,28000000,8119205
5,156,98,840,900,28867,13261,43006,28000000,8434601
6,125,107,234,660,3944,13261,11476,28000000,6998324
6,225,108,23,845,4710,73000,23775,28000000,10907291
7,85,134,17000,656,4,13261,21606,28000000,5532301
7,135,110,53,87,858,13261,61269,27000000,2775593
7,350,103,65,405,19168,36000,202967,28000000,28751715
6,31,145,13,278,11669,13261,10266,24000000,48468407
6,177,100,11,561,25387,13261,32103,28000000,20285518
7,106,131,46,293,1898,13261,74374,27500000,67900000
7,251,133,840,529,12874,13261,298590,30000000,148734225
7,148,109,415,228,1775,15000,74476,30000000,49185998
5,76,114,92,436,3565,464,10791,35000000,42168445
7,52,164,767,162,1334,845,12980,16000000,26400000
7,220,92,14,78,646,13261,64625,15000000,17508670
7,131,122,151,11000,50950,13261,47203,27500000,9664316
8,7,42,840,535,2707,11000,38177,39752620,48468407
7,112,110,120,664,16230,13261,55513,30000000,74888996
6,93,116,144,477,3845,13261,15352,27000000,69586544
8,370,106,4000,591,32921,65000,106221,175000000,362645141
7,83,115,39,685,14322,13261,50653,27000000,60491560
8,125,148,644,326,2566,14000,142448,27000000,54200000
6,73,119,43,523,3525,894,22304,39752620,44087387
6,98,118,650,715,3389,13261,6476,25000000,30920167
7,158,101,129,3,74,13261,144021,30000000,40566655
6,152,82,49,429,3313,2000,42761,27000000,31768374
8,202,110,118,1000,26451,10000,262153,27000000,22494487
8,80,193,133,820,6341,13261,45271,27000000,21500000
7,288,130,776,358,2452,15000,34488,30000000,4463292
7,99,94,249,271,1560,21000,99557,27000000,48468407
8,222,111,295,531,4696,14000,156929,27000000,14337579
7,194,110,10,844,6420,13261,61777,13500000,13823741
9,15,30,840,94,812,459,3446,39752620,48468407
7,56,109,181,137,960,13261,19568,25000000,48468407
6,63,123,840,324,11969,315,8309,27000000,10297897
6,167,109,22,355,15790,13261,60555,27000000,13248477
6,101,99,54,398,1721,817,16555,27000000,8712564
7,118,106,43,460,2495,13261,17436,27000000,7486906
4,76,89,840,640,4311,13261,15866,27000000,38536376
7,268,98,840,638,10894,13261,19611,27000000,41008532
6,95,93,31,57,1044,13261,42876,28000000,5204007
6,78,112,541,638,46022,13261,14612,15000000,4485485
6,127,101,212,749,4186,2000,49405,27000000,4476235
6,137,104,272,17000,71973,845,23767,25000000,1089365
6,54,120,278,387,3286,188,4257,23000000,763044
7,38,135,840,3,24,359,926,27000000,48468407
5,167,91,41,328,2954,13261,84209,26000000,20819129
6,129,97,70,512,3984,13261,96693,26000000,110222438
7,217,133,840,218,8341,13261,313797,26000000,109243478
7,134,123,108,239,1690,13261,175524,25000000,100241322
7,253,114,71,313,15428,15000,87950,28000000,25977365
6,46,111,425,344,2403,13261,107801,26000000,91457688
7,232,117,234,919,15590,13261,255257,27000000,87341380
7,92,121,72,343,2747,13261,57958,26000000,65703412
8,153,139,840,648,5458,13261,54096,22000000,58328680
7,49,115,541,442,10493,13261,62037,26000000,61490000
9,79,22,840,424,1784,13261,133415,39752620,48468407
7,56,175,840,14,669,13261,40277,26000000,50800000
7,224,85,840,178,1090,13261,94108,26000000,57859105
6,175,90,160,392,3172,13261,120786,26000000,46455802
8,197,107,840,577,3066,16000,225102,26000000,45506619
5,226,100,124,534,3889,13261,80870,26000000,40168080
7,335,129,840,385,13573,43000,161168,26000000,49874933
7,157,109,80,2000,28493,736,48973,26000000,45489752
5,69,94,906,528,3917,874,11212,26000000,36985501
7,46,133,759,67,1154,13261,28247,26000000,33200000
7,217,105,260,3000,42473,10000,88035,26000000,28501651
5,55,100,8,588,3742,167,11092,26000000,23222861
6,200,113,840,307,23456,20000,66579,56000000,54540525
6,93,118,49,155,11662,3000,44913,42000000,16252765
6,265,110,160,427,2356,35000,72886,26000000,16005978
5,82,110,80,509,2466,260,10667,26000000,14469428
4,32,99,5,535,2960,319,16194,26000000,13829734
6,42,101,30,223,2228,145,7772,22000000,1075288
6,22,100,2,512,2170,13261,8118,26000000,48468407
7,116,103,11000,277,12534,826,31798,26000000,7496522
4,56,100,737,816,19068,13261,5006,26000000,48468407
5,23,95,840,26,616,504,8008,25530000,20047715
7,178,117,763,523,17847,11000,57674,26000000,12276810
8,226,129,353,151,1565,13261,111351,15000000,33565375
7,406,120,840,113,705,13000,179235,30000000,499263
7,57,125,840,711,52201,13261,181380,25000000,219200000
8,100,133,272,628,12285,12000,383784,25000000,172825435
8,366,116,16000,198,17347,28000,561773,33000000,148085755
6,242,129,840,655,4264,13261,40941,25100000,25517500
8,309,93,180,485,16461,29000,483756,25000000,145000989
7,85,118,97,437,3197,19000,43084,26000000,26761283
6,48,129,81,164,2551,13261,89972,25000000,121945720
9,174,185,14000,212,15233,41000,865020,22000000,96067179
8,373,146,150,2000,23227,75000,318955,25000000,169705587
6,224,128,386,203,36337,11000,29282,28000000,3254172
5,94,93,67,596,7800,567,33180,80000000,84185387
5,25,107,840,48,1166,13261,3170,26000000,48468407
6,273,97,31,662,4692,3000,89101,30000000,82163317
5,78,101,187,127,1041,488,2863,39752620,48468407
6,66,82,8,179,2251,425,23943,30000000,80920948
7,459,85,198,387,3958,13261,296787,25000000,80034302
6,68,88,34,445,2501,13261,42765,25000000,78656813
8,123,119,840,188,22767,13261,219008,25000000,76270454
8,488,122,1000,883,4738,21000,612060,25000000,74273505
6,146,99,167,460,2394,13261,75903,25000000,134141530
7,168,97,11,887,16999,13261,171568,26000000,71500556
7,152,121,529,163,1323,18000,150308,25000000,71309760
5,133,95,840,643,3500,660,46417,45000000,89808372
6,139,105,99,433,5740,13261,21176,25000000,77264926
6,245,108,425,766,22739,24000,168717,25000000,70625986
8,84,134,170,472,4453,11000,95241,25000000,56505065
6,70,115,43,775,9082,13261,57040,25000000,55973336
8,154,107,503,108,673,7000,80958,2800000,48468407
6,216,86,70,318,2420,13261,102861,25000000,54098051
7,170,101,96,204,1852,29000,76882,25000000,60443237
7,181,96,47,3000,28071,6000,110390,17000000,82234139
8,226,101,395,2000,58823,13261,174591,25000000,51676606
5,24,100,840,400,3202,13261,4265,25000000,52528330
7,408,117,248,726,16606,32000,203111,25000000,51533608
6,180,101,21,317,23328,13261,70205,30000000,51097664
7,181,98,285,7000,656730,13261,267921,26000000,84136909
9,192,146,17000,635,24783,25000,728685,25000000,46836394
5,79,102,91,434,3037,542,26755,26000000,47285499
7,128,97,52,579,17278,13261,49676,25000000,47124400
8,147,142,840,638,16464,19000,537442,25000000,44700000
7,49,98,176,468,2457,13261,36253,25000000,44455658
8,75,219,973,400,2451,13261,70274,23000000,43984230
7,270,109,175,733,26625,13261,101977,25000000,66489425
6,29,97,420,585,2530,666,22748,25000000,41067398
8,398,158,840,104,533,16000,372990,25000000,40218903
5,38,85,840,503,2908,187,12218,25000000,39880476
6,45,80,840,362,3017,329,5674,25000000,39399750
6,81,86,92,466,3001,13261,29661,25000000,38230435
7,88,119,42,917,6862,13261,44838,25000000,39008741
7,116,98,20,872,7945,13261,53126,25000000,36833473
6,129,97,29,816,18789,13261,63969,25000000,48237389
6,72,105,23,485,3535,671,13194,39752620,36310118
7,151,124,44,367,6393,10000,35833,25000000,36447959
7,198,97,176,10000,36064,58000,86251,25000000,45089048
6,66,105,29,742,16400,13261,48095,20000000,35990505
6,167,104,108,177,1340,13261,45102,17000000,35143332
6,127,101,7,440,2822,13261,74622,25000000,35000629
6,109,101,43,432,6867,1000,34942,30000000,34604054
8,174,114,335,530,12624,13261,102123,25000000,41597830
6,91,105,99,960,20109,13261,116762,20000000,33687630
6,151,90,68,100,794,13261,88714,25000000,32553210
5,94,97,27,522,2730,686,22243,25000000,31526393
7,91,144,840,745,18442,13261,14612,25500000,41229
8,148,114,59,403,50927,18000,87331,30000000,31655091
8,141,124,159,240,1006,13261,75973,25000000,30012990
5,114,89,31,71,667,13261,39768,25000000,32368960
8,79,160,130,288,1548,13261,25019,25000000,14500000
3,33,93,14,199,2176,13261,28377,25000000,29247405
6,146,87,234,370,3850,13261,60202,39752620,30538669
4,83,88,82,571,4378,657,10161,25000000,25615792
9,199,142,840,461,13495,108000,1689764,25000000,28341469
5,71,92,23,162,1315,387,19699,21150000,25590119
7,62,117,101,743,16937,3000,63459,27000000,24944213
6,175,111,81,81,3784,13261,48559,25000000,33631221
7,322,121,53,8000,39690,30000,67797,25000000,37738400
6,67,98,3,28,235,901,19737,39752620,24381334
7,112,107,13,165,1095,13261,58297,30000000,21835784
8,216,106,452,141,21195,15000,32507,23000000,15785632
7,48,136,840,3000,37315,13261,36108,25000000,21554585
7,44,97,19,977,52122,13261,41310,25000000,22200000
8,12,7,840,3,55,834,7968,39752620,48468407
6,162,108,529,690,19945,14000,104356,25000000,80014842
6,213,97,41,619,12841,13261,74691,25000000,23527955
6,298,99,24,155,3744,10000,40776,25000000,24042490
6,119,103,5,874,33565,13261,72673,25000000,22466994
7,251,95,840,98,11994,13261,109855,25000000,17791031
7,92,93,17,360,14180,13261,162067,25000000,17718223
5,58,98,70,223,1855,564,12263,13000000,15361537
5,73,90,176,825,4431,498,8398,26000000,16647384
6,28,107,21,418,3067,377,5817,25000000,16118077
5,19,90,48,376,2465,246,4086,25000000,15091542
8,86,120,840,58,1217,13261,22289,39752620,15331289
6,287,115,219,258,2466,13261,76303,16000000,15045676
6,233,93,27,49,1749,13261,60062,8000000,17427926
5,86,99,154,347,2498,378,9361,25000000,14983572
5,160,107,840,255,2537,13261,16411,25000000,14637490
7,126,110,42,111,911,13261,171151,25000000,14589444
5,50,101,17,218,1634,503,15814,25000000,14095303
5,52,85,54,455,3065,215,11211,25000000,13973532
7,260,132,241,151,27659,43000,87682,30000000,1865774
7,111,88,82,432,2062,13261,59900,39752620,13920741
4,231,90,160,852,4952,13261,20823,25000000,18860403
7,99,145,317,70,1282,13261,16995,25000000,13038660
7,159,110,425,148,3757,14000,39357,25000000,28831145
6,159,101,365,141,1008,13261,15531,25000000,48468407
7,7,30,840,265,2346,581,23664,39752620,48468407
7,199,122,840,939,21163,13261,23696,25000000,11538204
7,119,107,308,872,16651,5000,43903,25000000,11008432
7,120,127,36,399,2230,13261,21098,26000000,12188642
7,180,99,840,52,896,19000,92464,25000000,11100000
6,58,104,8,8,210,853,5525,17000000,48468407
8,317,140,149,581,29692,77000,332276,25000000,13651662
7,44,133,277,8000,48482,13261,24145,28000000,11030963
8,22,271,33,251,2107,13261,21940,25000000,10769960
7,143,112,108,2000,43560,982,17757,25000000,10911750
5,72,99,79,956,28987,261,7909,25000000,10719367
6,70,100,57,92,582,13261,18693,25000000,10114315
6,264,92,30,309,2348,17000,47169,14000000,49122319
6,20,105,121,354,5023,491,5668,25000000,10070000
6,190,110,37,268,11431,7000,27117,25000000,10324441
7,142,116,529,174,1134,348,14581,25000000,7156933
6,27,88,22,120,583,13261,4972,17000000,9286314
7,355,111,214,3000,23566,32000,177401,25000000,56692
5,21,117,71,42,611,739,3334,25000000,48468407
4,31,95,32,324,2165,206,4875,25000000,5654777
5,87,95,6,248,2413,295,11375,25000000,5516708
8,126,127,79,50,12574,11000,44198,25000000,5128124
6,285,105,160,490,2603,4000,115650,33000000,34014398
5,60,104,54,919,9662,13261,24790,25000000,4064333
4,23,95,2,807,4990,83,3229,15000000,4006906
7,229,121,353,18,142,13261,59462,25000000,3073392
3,143,92,892,492,2930,937,30628,25000000,1550000
7,376,80,2000,132,25143,21000,96480,25000000,48468407
7,97,107,460,490,16090,507,14982,25000000,871527
7,73,91,80,31,539,13261,7100,39752620,12495865
7,28,117,162,745,4351,942,5841,25000000,777423
7,160,107,840,240,1591,13261,9264,25000000,1186957
8,124,131,911,232,5954,31000,69676,13500000,85433
